state,date,monthly_emissions,co2_per_capita,prcp,snow,tavg,monthly_gdp_rel_2017,gdp_per_capita,monthly_energy_prod,eprod_per_capita,monthly_energy_use,eflow_per_capita,monthly_energy_flow,euse_per_capita,monthly_num_plants,monthly_renew_pct,monthly_fossil_pct,republican_vote_pct,monthly_pop_density,avg_facility_age
AL,2022-10-01,4480792.656,,,,,,,,,,,,,,,,,,
AL,2022-11-01,4269258.8780000005,,,,,,,,,,,,,,,,,,
AL,2022-12-01,4852636.624,,,,,,,,,,,,,,,,,,
AL,2023-01-01,3996243.706,,,,,,,,,,,,,,,,,,
AL,2023-02-01,3335200.74,,,,,,,,,,,,,,,,,,
AL,2023-03-01,3790884.423,,,,,,,,,,,,,,,,,,
AL,2023-04-01,3381350.383,,,,,,,,,,,,,,,,,,
AL,2023-05-01,3784209.827,,,,,,,,,,,,,,,,,,
AL,2023-06-01,4862380.858,,,,,,,,,,,,,,,,,,
AL,2023-07-01,5681498.436,,,,,,,,,,,,,,,,,,
AL,2023-08-01,5508103.32,,,,,,,,,,,,,,,,,,
AL,2023-09-01,4191059.584,,,,,,,,,,,,,,,,,,
AL,2023-10-01,3428615.793,,,,,,,,,,,,,,,,,,
AL,2023-11-01,3951011.303,,,,,,,,,,,,,,,,,,
AL,2023-12-01,3740044.585,,,,,,,,,,,,,,,,,,
AL,2024-01-01,4572058.856,,,,,,,,,,,,,,,,,,
AL,2024-02-01,3303017.913,,,,,,,,,,,,,,,,,,
AL,2024-03-01,3427211.416,,,,,,,,,,,,,,,,,,
AL,2024-04-01,3826385.171,,,,,,,,,,,,,,,,,,
AL,2024-05-01,4237008.979,,,,,,,,,,,,,,,,,,
AL,2024-06-01,5038696.005,,,,,,,,,,,,,,,,,,
AL,2024-07-01,5457622.999,,,,,,,,,,,,,,,,,,
AL,2024-08-01,5299416.802,,,,,,,,,,,,,,,,,,
AL,2024-09-01,4394505.5030000005,,,,,,,,,,,,,,,,,,
AL,2024-10-01,4041930.347,,,,,,,,,,,,,,,,,,
AL,2024-11-01,3776156.21,,,,,,,,,,,,,,,,,,
AL,2024-12-01,4309397.244,,,,,,,,,,,,,,,,,,
AR,1990-01-01,1924445.995020587,,,,,,,,,,,,,,,,,,
AR,1990-02-01,1573723.24053305,,,,,,,,,,,,,,,,,,
AR,1990-03-01,1425006.453128241,,,,,,,,,,,,,,,,,,
AR,1990-04-01,1303140.520651984,,,,,,,,,,,,,,,,,,
AR,1990-05-01,1624187.4364621222,,,,,,,,,,,,,,,,,,
AR,1990-06-01,2060779.075154555,,,,,,,,,,,,,,,,,,
AR,1990-07-01,2332052.601393224,,,,,,,,,,,,,,,,,,
AR,1990-08-01,2343440.6073995703,,,,,,,,,,,,,,,,,,
AR,1990-09-01,1979452.6046348875,,,,,,,,,,,,,,,,,,
AR,1990-10-01,1634853.510311667,,,,,,,,,,,,,,,,,,
AR,1990-11-01,1509968.804114642,,,,,,,,,,,,,,,,,,
AR,1990-12-01,1763217.1511954693,,,,,,,,,,,,,,,,,,
AR,1991-01-01,1924409.790006196,,,,,,,,,,,,,,,,,,
AR,1991-02-01,1573693.633740903,,,,,,,,,,,,,,,,,,
AR,1991-03-01,1424979.6441768457,,,,,,,,,,,,,,,,,,
AR,1991-04-01,1303116.004390459,,,,,,,,,,,,,,,,,,
AR,1991-05-01,1624156.880276257,,,,,,,,,,,,,,,,,,
AR,1991-06-01,2060740.305276748,,,,,,,,,,,,,,,,,,
AR,1991-07-01,2332008.7279885067,,,,,,,,,,,,,,,,,,
AR,1991-08-01,2343396.519749859,,,,,,,,,,,,,,,,,,
AR,1991-09-01,1979415.3647693763,,,,,,,,,,,,,,,,,,
AR,1991-10-01,1634822.7534626718,,,,,,,,,,,,,,,,,,
AR,1991-11-01,1509940.3967483528,,,,,,,,,,,,,,,,,,
AR,1991-12-01,1763183.9794138244,,,,,,,,,,,,,,,,,,
AR,1992-01-01,1958434.70690988,,,,,,,,,,,,,,,,,,
AR,1992-02-01,1601517.642638571,,,,,,,,,,,,,,,,,,
AR,1992-03-01,1450174.2852737417,,,,,,,,,,,,,,,,,,
AR,1992-04-01,1326156.010731886,,,,,,,,,,,,,,,,,,
AR,1992-05-01,1652873.1148209632,,,,,,,,,,,,,,,,,,
AR,1992-06-01,2097175.641456829,,,,,,,,,,,,,,,,,,
AR,1992-07-01,2373240.280436709,,,,,,,,,,,,,,,,,,
AR,1992-08-01,2384829.416355844,,,,,,,,,,,,,,,,,,
AR,1992-09-01,2014412.8188739603,,,,,,,,,,,,,,,,,,
AR,1992-10-01,1663727.5681376385,,,,,,,,,,,,,,,,,,
AR,1992-11-01,1536637.2036320434,,,,,,,,,,,,,,,,,,
AR,1992-12-01,1794358.310731932,,,,,,,,,,,,,,,,19.91,,
AR,1993-01-01,1747171.9059399252,,,,,,,,,,,,,,,,,,
AR,1993-02-01,1428756.6607212953,,,,,,,,,,,,,,,,,,
AR,1993-03-01,1293739.2096898658,,,,,,,,,,,,,,,,,,
AR,1993-04-01,1183099.1948156576,,,,,,,,,,,,,,,,,,
AR,1993-05-01,1474572.249005538,,,,,,,,,,,,,,,,,,
AR,1993-06-01,1870946.399002682,,,,,,,,,,,,,,,,,,
AR,1993-07-01,2117231.036293524,,,,,,,,,,,,,,,,,,
AR,1993-08-01,2127570.013957977,,,,,,,,,,,,,,,,,,
AR,1993-09-01,1797111.4746302292,,,,,,,,,,,,,,,,,,
AR,1993-10-01,1484255.7966991726,,,,,,,,,,,,,,,,,,
AR,1993-11-01,1370875.0883220218,,,,,,,,,,,,,,,,,,
AR,1993-12-01,1600794.970922111,,,,,,,,,,,,,,,,,,
AR,1994-01-01,1944618.819648236,,,,,,,,,,,,,,,,,,
AR,1994-02-01,1590219.6467849636,,,,,,,,,,,,,,,,,,
AR,1994-03-01,1439943.9496059823,,,,,,,,,,,,,,,,,,
AR,1994-04-01,1316800.5689237015,,,,,,,,,,,,,,,,,,
AR,1994-05-01,1641212.8289142654,,,,,,,,,,,,,,,,,,
AR,1994-06-01,2082380.9985065148,,,,,,,,,,,,,,,,,,
AR,1994-07-01,2356498.124038224,,,,,,,,,,,,,,,,,,
AR,1994-08-01,2368005.503749325,,,,,,,,,,,,,,,,,,
AR,1994-09-01,2000202.0308881367,,,,,,,,,,,,,,,,,,
AR,1994-10-01,1651990.7088824487,,,,,,,,,,,,,,,,,,
AR,1994-11-01,1525796.9104670358,,,,,,,,,,,,,,,,,,
AR,1994-12-01,1781699.9095911642,,,,,,,,,,,,,,,,,,
AR,1995-01-01,2118086.2740845643,,,,,,,,,,,,,,,,,,
AR,1995-02-01,1732073.3362254086,,,,,,,,,,,,,,,,,,
AR,1995-03-01,1568392.470696777,,,,,,,,,,,,,,,,,,
AR,1995-04-01,1434264.228322423,,,,,,,,,,,,,,,,,,
AR,1995-05-01,1787615.3057099506,,,,,,,,,,,,,,,,,,
AR,1995-06-01,2268137.367481103,,,,,,,,,,,,,,,,,,
AR,1995-07-01,2566706.7915830747,,,,,,,,,,,,,,,,,,
AR,1995-08-01,2579240.6736840256,,,,,,,,,,,,,,,,,,
AR,1995-09-01,2178627.7208746737,,,,,,,,,,,,,,,,,,
AR,1995-10-01,1799354.6138939934,,,,,,,,,,,,,,,,,,
AR,1995-11-01,1661903.8448293237,,,,,,,,,,,,,,,,,,
AR,1995-12-01,1940634.3726146808,,,,,,,,,,,,,,,,,,
AR,1996-01-01,2316441.628958437,,,,,,,,,,,,,,,,,,
AR,1996-02-01,1894279.203605883,,,,,,,,,,,,,,,,,,
AR,1996-03-01,1715269.8896730305,,,,,,,,,,,,,,,,,,
AR,1996-04-01,1568580.7542697685,,,,,,,,,,,,,,,,,,
AR,1996-05-01,1955022.5887278789,,,,,,,,,,,,,,,,,,
AR,1996-06-01,2480544.764636751,,,,,,,,,,,,,,,,,,
AR,1996-07-01,2807074.732554545,,,,,,,,,,,,,,,,,,
AR,1996-08-01,2820782.3924484504,,,,,,,,,,,,,,,,,,
AR,1996-09-01,2382652.684352105,,,,,,,,,,,,,,,,,,
AR,1996-10-01,1967861.2641422893,,,,,,,,,,,,,,,,,,
AR,1996-11-01,1817538.452796295,,,,,,,,,,,,,,,,,,
AR,1996-12-01,2122371.643834565,,,,,,,,,,,,,,,,26.35,,
AR,1997-01-01,2615923.825,,,,,,,,,,,,,,,,,,
AR,1997-02-01,2038050.875,,,,,,,,,,,,,,,,,,
AR,1997-03-01,2073058.35,,,,,,,,,,,,,,,,,,
AR,1997-04-01,2169817.175,,,,,,,,,,,,,,,,,,
AR,1997-05-01,2566197.2750000004,,,,,,,,,,,,,,,,,,
AR,1997-06-01,2831771.575,,,,,,,,,,,,,,,,,,
AR,1997-07-01,3344034.25,,,,,,,,,,,,,,,,,,
AR,1997-08-01,2847602.15,,,,,,,,,,,,,,,,,,
AR,1997-09-01,2222678.6,,,,,,,,,,,,,,,,,,
AR,1997-10-01,1582755.05,,,,,,,,,,,,,,,,,,
AR,1997-11-01,1827791.3,,,,,,,,,,,,,,,,,,
AR,1997-12-01,2154481.75,,,,,,,,,,,,,,,,,,
AR,1998-01-01,2487669.375,,,,,,,,,,,,,,,,,,
AR,1998-02-01,1742089.275,,,,,,,,,,,,,,,,,,
AR,1998-03-01,1745102.0,,,,,,,,,,,,,,,,,,
AR,1998-04-01,1733732.15,,,,,,,,,,,,,,,,,,
AR,1998-05-01,1915643.725,,,,,,,,,,,,,,,,,,
AR,1998-06-01,2903610.6,,,,,,,,,,,,,,,,,,
AR,1998-07-01,3200004.35,,,,,,,,,,,,,,,,,,
AR,1998-08-01,3145367.075,,,,,,,,,,,,,,,,,,
AR,1998-09-01,3135897.675,,,,,,,,,,,,,,,,,,
AR,1998-10-01,2656918.5,,,,,,,,,,,,,,,,,,
AR,1998-11-01,2128906.475,,,,,,,,,,,,,,,,,,
AR,1998-12-01,2695361.85,,,,,,,,,,,,,,,,10.55,,
AR,1999-01-01,2772114.125,,,,,,,,,,,,,,,,,,
AR,1999-02-01,2138259.95,,,,,,,,,,,,,,,,,,
AR,1999-03-01,2320658.2750000004,,,,,,,,,,,,,,,,,,
AR,1999-04-01,2000062.075,,,,,,,,,,,,,,,,,,
AR,1999-05-01,2622244.05,,,,,,,,,,,,,,,,,,
AR,1999-06-01,3130697.15,,,,,,,,,,,,,,,,,,
AR,1999-07-01,3157096.75,,,,,,,,,,,,,,,,,,
AR,1999-08-01,2930888.325,,,,,,,,,,,,,,,,,,
AR,1999-09-01,2807937.775,,,,,,,,,,,,,,,,,,
AR,1999-10-01,2607003.475,,,,,,,,,,,,,,,,,,
AR,1999-11-01,2699918.75,,,,,,,,,,,,,,,,,,
AR,1999-12-01,2575870.325,,,,,,,,,,,,,,,,,,
AR,2000-01-01,2822940.875,,,,,,,,,,,,,,,,,,
AR,2000-02-01,2235181.4,,,,,,,,,,,,,,,,,,
AR,2000-03-01,1346432.585,,,,,,,,,,,,,,,,,,
AR,2000-04-01,1964044.4,,,,,,,,,,,,,,,,,,
AR,2000-05-01,2479236.606,,,,,,,,,,,,,,,,,,
AR,2000-06-01,3246652.095,,,,,,,,,,,,,,,,,,
AR,2000-07-01,3335335.571,,,,,,,,,,,,,,,,,,
AR,2000-08-01,3626976.603,,,,,,,,,,,,,,,,,,
AR,2000-09-01,3069746.228,,,,,,,,,,,,,,,,,,
AR,2000-10-01,2798446.8370000003,,,,,,,,,,,,,,,,,,
AR,2000-11-01,2188154.109,,,,,,,,,,,,,,,,,,
AR,2000-12-01,2773647.894,,,,,,,,,,,,,,,,,,
AR,2001-01-01,2661244.422,,,,,,,,,,,,,,,,,,
AR,2001-02-01,1889257.938,,,,,,,,,,,,,,,,,,
AR,2001-03-01,1731308.48,,,,,,,,,,,,,,,,,,
AR,2001-04-01,1989917.114,,,,,,,,,,,,,,,,,,
AR,2001-05-01,2379977.571,,,,,,,,,,,,,,,,,,
AR,2001-06-01,2905781.203,,,,,,,,,,,,,,,,,,
AR,2001-07-01,3194536.707,,,,,,,,,,,,,,,,,,
AR,2001-08-01,3111730.206,,,,,,,,,,,,,,,,,,
AR,2001-09-01,2892864.001,,,,,,,,,,,,,,,,,,
AR,2001-10-01,2686111.852,,,,,,,,,,,,,,,,,,
AR,2001-11-01,2374482.575,,,,,,,,,,,,,,,,,,
AR,2001-12-01,2971535.98,,,,,,,,,,,,,,,,,,
AR,2002-01-01,2808707.677,,,,,,,,,,,,,,,,,,
AR,2002-02-01,2229025.029,,,,,,,,,,,,,,,,,,
AR,2002-03-01,1386196.014,,,,,,,,,,,,,,,,,,
AR,2002-04-01,2638748.331,,,,,,,,,,,,,,,,,,
AR,2002-05-01,1991097.615,,,,,,,,,,,,,,,,,,
AR,2002-06-01,2367693.807,,,,,,,,,,,,,,,,,,
AR,2002-07-01,2721104.302,,,,,,,,,,,,,,,,,,
AR,2002-08-01,3073636.01,,,,,,,,,,,,,,,,,,
AR,2002-09-01,2894730.864,,,,,,,,,,,,,,,,,,
AR,2002-10-01,2619069.393,,,,,,,,,,,,,,,,,,
AR,2002-11-01,2294539.821,,,,,,,,,,,,,,,,,,
AR,2002-12-01,2142697.813,,,,,,,,,,,,,,,,23.05,,
AR,2003-01-01,2143082.8170000003,,,,,,,,,,,,,,,,,,
AR,2003-02-01,1993105.956,,,,,,,,,,,,,,,,,,
AR,2003-03-01,1785916.244,,,,,,,,,,,,,,,,,,
AR,2003-04-01,1741932.435,,,,,,,,,,,,,,,,,,
AR,2003-05-01,2124446.097,,,,,,,,,,,,,,,,,,
AR,2003-06-01,2836378.333,,,,,,,,,,,,,,,,,,
AR,2003-07-01,3339276.977,,,,,,,,,,,,,,,,,,
AR,2003-08-01,3320049.419,,,,,,,,,,,,,,,,,,
AR,2003-09-01,3077772.189,,,,,,,,,,,,,,,,,,
AR,2003-10-01,2645930.469,,,,,,,,,,,,,,,,,,
AR,2003-11-01,2889859.09,,,,,,,,,,,,,,,,,,
AR,2003-12-01,2924398.329,,,,,,,,,,,,,,,,,,
AR,2004-01-01,2985407.569,,,,,,,,,,,,,,,,,,
AR,2004-02-01,2452838.281,,,,,,,,,,,,,,,,,,
AR,2004-03-01,2000559.043,,,,,,,,,,,,,,,,,,
AR,2004-04-01,1798457.879,,,,,,,,,,,,,,,,,,
AR,2004-05-01,2415512.594,,,,,,,,,,,,,,,,,,
AR,2004-06-01,3079706.822,,,,,,,,,,,,,,,,,,
AR,2004-07-01,3218591.654,,,,,,,,,,,,,,,,,,
AR,2004-08-01,3134043.103,,,,,,,,,,,,,,,,,,
AR,2004-09-01,2901758.385,,,,,,,,,,,,,,,,,,
AR,2004-10-01,2242757.248,,,,,,,,,,,,,,,,,,
AR,2004-11-01,2453557.603,,,,,,,,,,,,,,,,,,
AR,2004-12-01,2851147.47,,,,,,,,,,,,,,,,11.02,,
AR,2005-01-01,2778397.122,,,,,,,,,,,,,,,,,,
AR,2005-02-01,2450542.605,,,,,,,,,,,,,,,,,,
AR,2005-03-01,1969061.187,,,,,,,,,,,,,,,,,,
AR,2005-04-01,1789994.644,,,,,,,,,,,,,,,,,,
AR,2005-05-01,2410786.977,,,,,,,,,,,,,,,,,,
AR,2005-06-01,2827019.381,,,,,,,,,,,,,,,,,,
AR,2005-07-01,2831097.114,,,,,,,,,,,,,,,,,,
AR,2005-08-01,2880637.599,,,,,,,,,,,,,,,,,,
AR,2005-09-01,2551529.327,,,,,,,,,,,,,,,,,,
AR,2005-10-01,2453210.0,,,,,,,,,,,,,,,,,,
AR,2005-11-01,2080062.368,,,,,,,,,,,,,,,,,,
AR,2005-12-01,2158332.175,,,,,,,,,,,,,,,,,,
AR,2006-01-01,2153019.028,,,,,,,,,,,,,,,,,,
AR,2006-02-01,2149133.415,,,,,,,,,,,,,,,,,,
AR,2006-03-01,2078114.175,,,,,,,,,,,,,,,,,,
AR,2006-04-01,2150700.08,,,,,,,,,,,,,,,,,,
AR,2006-05-01,2478547.069,,,,,,,,,,,,,,,,,,
AR,2006-06-01,3326532.1560000004,,,,,,,,,,,,,,,,,,
AR,2006-07-01,3596803.915,,,,,,,,,,,,,,,,,,
AR,2006-08-01,3564297.669,,,,,,,,,,,,,,,,,,
AR,2006-09-01,2948267.02,,,,,,,,,,,,,,,,,,
AR,2006-10-01,2607667.574,,,,,,,,,,,,,,,,,,
AR,2006-11-01,1848900.673,,,,,,,,,,,,,,,,,,
AR,2006-12-01,2606421.411,,,,,,,,,,,,,,,,,,
AR,2007-01-01,2984422.855,,,,,,,,,,,,,,,,,,
AR,2007-02-01,2579343.088,,,,,,,,,,,,,,,,,,
AR,2007-03-01,2269056.406,,,,,,,,,,,,,,,,,,
AR,2007-04-01,2117790.92,,,,,,,,,,,,,,,,,,
AR,2007-05-01,2743318.948,,,,,,,,,,,,,,,,,,
AR,2007-06-01,2888696.398,,,,,,,,,,,,,,,,,,
AR,2007-07-01,3268266.743,,,,,,,,,,,,,,,,,,
AR,2007-08-01,3866144.435,,,,,,,,,,,,,,,,,,
AR,2007-09-01,3015738.663,,,,,,,,,,,,,,,,,,
AR,2007-10-01,2035952.014,,,,,,,,,,,,,,,,,,
AR,2007-11-01,2074118.304,,,,,,,,,,,,,,,,,,
AR,2007-12-01,2878396.562,,,,,,,,,,,,,,,,,,
AR,2008-01-01,3108870.105,,,,,,,,,,,,,,,,,,
AR,2008-02-01,2392037.569,,,,,,,,,,,,,,,,,,
AR,2008-03-01,2297022.372,,,,,,,,,,,,,,,,,,
AR,2008-04-01,1931827.945,,,,,,,,,,,,,,,,,,
AR,2008-05-01,2363983.861,,,,,,,,,,,,,,,,,,
AR,2008-06-01,2830388.739,,,,,,,,,,,,,,,,,,
AR,2008-07-01,3498866.2490000003,,,,,,,,,,,,,,,,,,
AR,2008-08-01,3357999.258,,,,,,,,,,,,,,,,,,
AR,2008-09-01,2396950.344,,,,,,,,,,,,,,,,,,
AR,2008-10-01,2508496.663,,,,,,,,,,,,,,,,,,
AR,2008-11-01,2871757.994,,,,,,,,,,,,,,,,,,
AR,2008-12-01,2907190.277,,,,,,,,,,,,,,,,,,
AR,2009-01-01,2782951.704,,,,,,,,,,,,,,,,,,
AR,2009-02-01,2314227.942,,,,,,,,,,,,,,,,,,
AR,2009-03-01,2080774.384,,,,,,,,,,,,,,,,,,
AR,2009-04-01,2060631.657,,,,,,,,,,,,,,,,,,
AR,2009-05-01,2220404.774,,,,,,,,,,,,,,,,,,
AR,2009-06-01,3308323.4060000004,,,,,,,,,,,,,,,,,,
AR,2009-07-01,3550583.341,,,,,,,,,,,,,,,,,,
AR,2009-08-01,3470629.7070000004,,,,,,,,,,,,,,,,,,
AR,2009-09-01,3018654.691,,,,,,,,,,,,,,,,,,
AR,2009-10-01,2286349.045,,,,,,,,,,,,,,,,,,
AR,2009-11-01,2434022.147,,,,,,,,,,,,,,,,,,
AR,2009-12-01,2587064.617,,,,,,,,,,,,,,,,,,
AR,2010-01-01,2956903.3940000003,,,,,,,,,,,,,,,,,,
AR,2010-02-01,2568371.987,,,,,,,,,,,,,,,,,,
AR,2010-03-01,2260685.727,,,,,,,,,,,,,,,,,,
AR,2010-04-01,2546123.678,,,,,,,,,,,,,,,,,,
AR,2010-05-01,3141798.2580000004,,,,,,,,,,,,,,,,,,
AR,2010-06-01,3531661.633,,,,,,,,,,,,,,,,,,
AR,2010-07-01,3567027.069,,,,,,,,,,,,,,,,,,
AR,2010-08-01,4209821.706,,,,,,,,,,,,,,,,,,
AR,2010-09-01,3562437.275,,,,,,,,,,,,,,,,,,
AR,2010-10-01,2243429.631,,,,,,,,,,,,,,,,,,
AR,2010-11-01,2616510.648,,,,,,,,,,,,,,,,,,
AR,2010-12-01,3449617.267,,,,,,,,,,,,,,,,9.65,,
AR,2011-01-01,3663472.5,,,,,,,,,,,,,,,,,,
AR,2011-02-01,3084404.856,,,,,,,,,,,,,,,,,,
AR,2011-03-01,2843949.043,,,,,,,,,,,,,,,,,,
AR,2011-04-01,2054504.476,,,,,,,,,,,,,,,,,,
AR,2011-05-01,2980555.4080000003,,,,,,,,,,,,,,,,,,
AR,2011-06-01,3608808.811,,,,,,,,,,,,,,,,,,
AR,2011-07-01,4115343.213,,,,,,,,,,,,,,,,,,
AR,2011-08-01,4184424.268,,,,,,,,,,,,,,,,,,
AR,2011-09-01,3116305.667,,,,,,,,,,,,,,,,,,
AR,2011-10-01,3032353.705,,,,,,,,,,,,,,,,,,
AR,2011-11-01,2619390.514,,,,,,,,,,,,,,,,,,
AR,2011-12-01,3185473.823,,,,,,,,,,,,,,,,,,
AR,2012-01-01,3677492.483,,,,,,,,,,,,,,,,,,
AR,2012-02-01,3513284.206,,,,,,,,,,,,,,,,,,
AR,2012-03-01,3017558.6220000004,,,,,,,,,,,,,,,,,,
AR,2012-04-01,2502938.756,,,,,,,,,,,,,,,,,,
AR,2012-05-01,3736915.474,,,,,,,,,,,,,,,,,,
AR,2012-06-01,3931687.317,,,,,,,,,,,,,,,,,,
AR,2012-07-01,4029381.767,,,,,,,,,,,,,,,,,,
AR,2012-08-01,3981997.831,,,,,,,,,,,,,,,,,,
AR,2012-09-01,3387994.097,,,,,,,,,,,,,,,,,,
AR,2012-10-01,2533512.498,,,,,,,,,,,,,,,,,,
AR,2012-11-01,2729942.105,,,,,,,,,,,,,,,,,,
AR,2012-12-01,3116731.36,,,,,,,,,,,,,,,,,,
AR,2013-01-01,3547819.083,,,,,,,,,,,,,,,,,,
AR,2013-02-01,3115391.305,,,,,,,,,,,,,,,,,,
AR,2013-03-01,3167376.088,,,,,,,,,,,,,,,,,,
AR,2013-04-01,2791944.194,,,,,,,,,,,,,,,,,,
AR,2013-05-01,3047891.827,,,,,,,,,,,,,,,,,,
AR,2013-06-01,3829522.269,,,,,,,,,,,,,,,,,,
AR,2013-07-01,4210026.884,,,,,,,,,,,,,,,,,,
AR,2013-08-01,4252611.808,,,,,,,,,,,,,,,,,,
AR,2013-09-01,3647321.341,,,,,,,,,,,,,,,,,,
AR,2013-10-01,2780423.214,,,,,,,,,,,,,,,,,,
AR,2013-11-01,2466639.0190000003,,,,,,,,,,,,,,,,,,
AR,2013-12-01,3663572.252,,,,,,,,,,,,,,,,,,
AR,2014-01-01,3750787.403,,,,,,,,,,,,,,,,,,
AR,2014-02-01,3497629.657,,,,,,,,,,,,,,,,,,
AR,2014-03-01,3424809.05,,,,,,,,,,,,,,,,,,
AR,2014-04-01,2872286.161,,,,,,,,,,,,,,,,,,
AR,2014-05-01,3486503.244,,,,,,,,,,,,,,,,,,
AR,2014-06-01,3566850.893,,,,,,,,,,,,,,,,,,
AR,2014-07-01,3550144.505,,,,,,,,,,,,,,,,,,
AR,2014-08-01,3899060.326,,,,,,,,,,,,,,,,,,
AR,2014-09-01,3310919.414,,,,,,,,,,,,,,,,,,
AR,2014-10-01,2942826.007,,,,,,,,,,,,,,,,,,
AR,2014-11-01,2780324.053,,,,,,,,,,,,,,,,,,
AR,2014-12-01,2620873.226,,,,,,,,,,,,,,,,11.3,,
AR,2015-01-01,2283022.656,,,,,,,,,,,,,,,,,,
AR,2015-02-01,3017936.998,,,,,,,,,,,,,,,,,,
AR,2015-03-01,2341851.634,,,,,,,,,,,,,,,,,,
AR,2015-04-01,1914101.895,,,,,,,,,,,,,,,,,,
AR,2015-05-01,2578622.015,,,,,,,,,,,,,,,,,,
AR,2015-06-01,3117161.402,,,,,,,,,,,,,,,,,,
AR,2015-07-01,3608442.533,,,,,,,,,,,,,,,,,,
AR,2015-08-01,3191687.447,,,,,,,,,,,,,,,,,,
AR,2015-09-01,2926737.435,,,,,,,,,,,,,,,,,,
AR,2015-10-01,1957055.11,,,,,,,,,,,,,,,,,,
AR,2015-11-01,1579057.724,,,,,,,,,,,,,,,,,,
AR,2015-12-01,1590520.291,,,,,,,,,,,,,,,,,,
AR,2016-01-01,2611689.01,,,,,,,,,,,,,,,,,,
AR,2016-02-01,2132284.5870000003,,,,,,,,,,,,,,,,,,
AR,2016-03-01,2162766.199,,,,,,,,,,,,,,,,,,
AR,2016-04-01,1905081.543,,,,,,,,,,,,,,,,,,
AR,2016-05-01,1715661.938,,,,,,,,,,,,,,,,,,
AR,2016-06-01,3269234.017,,,,,,,,,,,,,,,,,,
AR,2016-07-01,3855687.165,,,,,,,,,,,,,,,,,,
AR,2016-08-01,3764325.66,,,,,,,,,,,,,,,,,,
AR,2016-09-01,3636185.954,,,,,,,,,,,,,,,,,,
AR,2016-10-01,3031559.818,,,,,,,,,,,,,,,,,,
AR,2016-11-01,2267042.386,,,,,,,,,,,,,,,,,,
AR,2016-12-01,3538204.841,,,,,,,,,,,,,,,,14.94,,
AR,2017-01-01,3629727.564,,,,,,,,,,,,,,,,,,
AR,2017-02-01,2437250.139,,,,,,,,,,,,,,,,,,
AR,2017-03-01,1978458.505,,,,,,,,,,,,,,,,,,
AR,2017-04-01,2414282.707,,,,,,,,,,,,,,,,,,
AR,2017-05-01,2382040.849,,,,,,,,,,,,,,,,,,
AR,2017-06-01,3197935.073,,,,,,,,,,,,,,,,,,
AR,2017-07-01,4035354.131,,,,,,,,,,,,,,,,,,
AR,2017-08-01,3892795.576,,,,,,,,,,,,,,,,,,
AR,2017-09-01,3273520.144,,,,,,,,,,,,,,,,,,
AR,2017-10-01,2468854.64,,,,,,,,,,,,,,,,,,
AR,2017-11-01,2452643.384,,,,,,,,,,,,,,,,,,
AR,2017-12-01,3446443.109,,,,,,,,,,,,,,,,,,
AR,2018-01-01,3765765.263,,,,,,,,,,,,,,,,,,
AR,2018-02-01,2481622.204,,,,,,,,,,,,,,,,,,
AR,2018-03-01,2204119.156,,,,,,,,,,,,,,,,,,
AR,2018-04-01,2664635.182,,,,,,,,,,,,,,,,,,
AR,2018-05-01,3152290.894,,,,,,,,,,,,,,,,,,
AR,2018-06-01,4136484.847,,,,,,,,,,,,,,,,,,
AR,2018-07-01,4416155.717,,,,,,,,,,,,,,,,,,
AR,2018-08-01,4309076.824,,,,,,,,,,,,,,,,,,
AR,2018-09-01,3632911.563,,,,,,,,,,,,,,,,,,
AR,2018-10-01,3446183.8000000003,,,,,,,,,,,,,,,,,,
AR,2018-11-01,3563940.359,,,,,,,,,,,,,,,,,,
AR,2018-12-01,3624740.018,,,,,,,,,,,,,,,,,,
AR,2019-01-01,3634362.564,,,,,,,,,,,,,,,,,,
AR,2019-02-01,2561120.275,,,,,,,,,,,,,,,,,,
AR,2019-03-01,2657403.042,,,,,,,,,,,,,,,,,,
AR,2019-04-01,1555147.981,,,,,,,,,,,,,,,,,,
AR,2019-05-01,2506273.317,,,,,,,,,,,,,,,,,,
AR,2019-06-01,3566782.392,,,,,,,,,,,,,,,,,,
AR,2019-07-01,3865491.5,,,,,,,,,,,,,,,,,,
AR,2019-08-01,3821696.811,,,,,,,,,,,,,,,,,,
AR,2019-09-01,3739247.245,,,,,,,,,,,,,,,,,,
AR,2019-10-01,2549996.632,,,,,,,,,,,,,,,,,,
AR,2019-11-01,2757435.593,,,,,,,,,,,,,,,,,,
AR,2019-12-01,2761354.397,,,,,,,,,,,,,,,,,,
AR,2020-01-01,1788103.751,,,,,,,,,,,,,,,,,,
AR,2020-02-01,1629787.499,,,,,,,,,,,,,,,,,,
AR,2020-03-01,2272188.693,,,,,,,,,,,,,,,,,,
AR,2020-04-01,1351783.152,,,,,,,,,,,,,,,,,,
AR,2020-05-01,1509766.9,,,,,,,,,,,,,,,,,,
AR,2020-06-01,2394474.517,,,,,,,,,,,,,,,,,,
AR,2020-07-01,3661761.556,,,,,,,,,,,,,,,,,,
AR,2020-08-01,3824578.201,,,,,,,,,,,,,,,,,,
AR,2020-09-01,2288062.6720000003,,,,,,,,,,,,,,,,,,
AR,2020-10-01,1641138.902,,,,,,,,,,,,,,,,,,
AR,2020-11-01,1613750.571,,,,,,,,,,,,,,,,,,
