state,date,monthly_emissions
AZ,1997-04,2693938.5
AZ,1997-05,3641916.8
AZ,1997-06,3429913.3
AZ,1997-07,3896438.076
AZ,1997-08,4004160.9620000003
AZ,1997-09,4058653.425
AZ,1997-10,3698707.953
AZ,1997-11,3211126.25
AZ,1997-12,3612289.75
AZ,1998-01,4176203.365
AZ,1998-02,2622524.628
AZ,1998-03,3276159.514
AZ,1998-04,3521411.55
AZ,1998-05,3039191.7
AZ,1998-06,2950545.8789999997
AZ,1998-07,4115210.401
AZ,1998-08,4344145.642
AZ,1998-09,3936589.307
AZ,1998-10,4062830.8789999997
AZ,1998-11,3632023.825
AZ,1998-12,3953165.6500000004
AZ,1999-01,3650427.3
AZ,1999-02,3223116.625
AZ,1999-03,3513401.002
AZ,1999-04,3393665.426
AZ,1999-05,3596784.8729999997
AZ,1999-06,3669691.567
AZ,1999-07,4213604.202
AZ,1999-08,4412850.894
AZ,1999-09,4071091.397
AZ,1999-10,4174272.211
AZ,1999-11,3716271.566
AZ,1999-12,4132739.501
AZ,2000-01,4129938.262
AZ,2000-02,3360694.489
AZ,2000-03,3758963.188
AZ,2000-04,3376945.785
AZ,2000-05,4004299.704
AZ,2000-06,4244587.246
AZ,2000-07,4387131.899
AZ,2000-08,4666057.229
AZ,2000-09,4301021.353
AZ,2000-10,4298527.3379999995
AZ,2000-11,4236569.811000001
AZ,2000-12,4639421.917
AZ,2001-01,4202472.775
AZ,2001-02,3730984.954
AZ,2001-03,3634026.026
AZ,2001-04,4432663.747
AZ,2001-05,4539385.105
AZ,2001-06,4288541.255
AZ,2001-07,4621143.232
AZ,2001-08,4631161.739
AZ,2001-09,4132329.192
AZ,2001-10,4529612.508
AZ,2001-11,3974071.604
AZ,2001-12,4007660.815
AZ,2002-01,4040040.6210000003
AZ,2002-02,3467498.3449999997
AZ,2002-03,3951351.167
AZ,2002-04,3906206.831
AZ,2002-05,4151850.125
AZ,2002-06,4175869.938
AZ,2002-07,4686075.069
AZ,2002-08,4867583.364
AZ,2002-09,4673086.598
AZ,2002-10,4314319.236
AZ,2002-11,4514951.513
AZ,2002-12,4741095.49
AZ,2003-01,4182525.61
AZ,2003-02,3618432.134
AZ,2003-03,3610013.639
AZ,2003-04,3664682.827
AZ,2003-05,4005628.885
AZ,2003-06,4519679.887
AZ,2003-07,5714751.869
AZ,2003-08,5550096.552
AZ,2003-09,5127040.532
AZ,2003-10,4790502.518999999
AZ,2003-11,4468369.251
AZ,2003-12,4725388.51
AZ,2004-01,4841818.704
AZ,2004-02,4107948.331
AZ,2004-03,4374837.985
AZ,2004-04,4305023.182
AZ,2004-05,4713527.106
AZ,2004-06,5206866.3319999995
AZ,2004-07,5558363.697
AZ,2004-08,5480074.835
AZ,2004-09,4987916.072
AZ,2004-10,4592290.75
AZ,2004-11,4222118.73
AZ,2004-12,4842279.954
AZ,2005-01,4596592.3
AZ,2005-02,3471386.1029999997
AZ,2005-03,3712108.45
AZ,2005-04,4488515.058
AZ,2005-05,4915952.581
AZ,2005-06,5032687.328
AZ,2005-07,6100716.073
AZ,2005-08,5858149.751
AZ,2005-09,5150397.8440000005
AZ,2005-10,5169816.403
AZ,2005-11,4704594.155
AZ,2005-12,5064274.66
AZ,2006-01,4779489.017
AZ,2006-02,4111007.5470000003
AZ,2006-03,4527903.86
AZ,2006-04,4320659.315
AZ,2006-05,4829867.135
AZ,2006-06,5358141.337
AZ,2006-07,6148995.667
AZ,2006-08,6146997.187
AZ,2006-09,5836812.055
AZ,2006-10,5610610.615
AZ,2006-11,4920136.163
AZ,2006-12,4825335.036
AZ,2007-01,4948527.149
AZ,2007-02,4445153.509000001
AZ,2007-03,4894549.694
AZ,2007-04,4816488.319
AZ,2007-05,5664702.056
AZ,2007-06,6130771.001
AZ,2007-07,6452821.892
AZ,2007-08,6688224.978
AZ,2007-09,5737122.744
AZ,2007-10,5358126.33
AZ,2007-11,5422955.133
AZ,2007-12,5792148.219
AZ,2008-01,5732529.399
AZ,2008-02,4593006.4
AZ,2008-03,4887839.33
AZ,2008-04,5116000.961
AZ,2008-05,5082758.859
AZ,2008-06,5883562.78
AZ,2008-07,6475113.545
AZ,2008-08,6639504.977
AZ,2008-09,6115093.18
AZ,2008-10,5803313.186
AZ,2008-11,4907672.566
AZ,2008-12,5041185.577
AZ,2009-01,4797726.336
AZ,2009-02,4149609.109
AZ,2009-03,3959157.433
AZ,2009-04,3806096.714
AZ,2009-05,5088104.468
AZ,2009-06,5007113.848999999
AZ,2009-07,6332573.022
AZ,2009-08,6381089.863
AZ,2009-09,5665835.574
AZ,2009-10,5133227.357
AZ,2009-11,4660843.985
AZ,2009-12,5398040.879
AZ,2010-01,4984147.639
AZ,2010-02,3912520.081
AZ,2010-03,4368598.238
AZ,2010-04,4209662.382
AZ,2010-05,4825897.467999999
AZ,2010-06,5354334.836999999
AZ,2010-07,6209723.077
AZ,2010-08,6203589.061
AZ,2010-09,5784426.983
AZ,2010-10,5151543.519
AZ,2010-11,4756542.100000001
AZ,2010-12,4952256.680000001
AZ,2011-01,4972497.896
AZ,2011-02,4013771.539
AZ,2011-03,3836156.718
AZ,2011-04,3986942.3030000003
AZ,2011-05,4155584.5100000002
AZ,2011-06,5059768.292
AZ,2011-07,5879972.375
AZ,2011-08,6462792.413
AZ,2011-09,5588117.788
AZ,2011-10,5128329.493
AZ,2011-11,4801052.882
AZ,2011-12,4793026.917
AZ,2012-01,4930590.349
AZ,2012-02,4296192.943
AZ,2012-03,4137215.85
AZ,2012-04,4160566.921
AZ,2012-05,4636918.113
AZ,2012-06,5254141.19
AZ,2012-07,5690618.9459999995
AZ,2012-08,6177440.126
AZ,2012-09,5261454.888
AZ,2012-10,5208574.798
AZ,2012-11,4139387.274
AZ,2012-12,4452235.505
AZ,2013-01,4803521.416999999
AZ,2013-02,3615420.933
AZ,2013-03,4085096.733
AZ,2013-04,4608368.235
AZ,2013-05,4939070.748
AZ,2013-06,5765900.601
AZ,2013-07,6458835.271
AZ,2013-08,6464831.356
AZ,2013-09,5794909.603
AZ,2013-10,5003115.976
AZ,2013-11,4472445.848999999
AZ,2013-12,5365738.552
AZ,2014-01,5011271.385
AZ,2014-02,3932633.983
AZ,2014-03,4064844.07
AZ,2014-04,3956989.827
AZ,2014-05,4681820.403
AZ,2014-06,5519554.956
AZ,2014-07,6536586.828
AZ,2014-08,6377105.774
AZ,2014-09,5995096.456
AZ,2014-10,5269507.176
AZ,2014-11,4473725.824
AZ,2014-12,4496577.765
AZ,2015-01,4270393.914
AZ,2015-02,3111405.986
AZ,2015-03,3743077.59
AZ,2015-04,3709379.099
AZ,2015-05,4500441.05
AZ,2015-06,5680466.943
AZ,2015-07,6364642.501
AZ,2015-08,6341661.432999999
AZ,2015-09,5627312.967
AZ,2015-10,5133311.813
AZ,2015-11,4026760.764
AZ,2015-12,4287117.116
AZ,2016-01,4038977.741
AZ,2016-02,3047162.735
AZ,2016-03,2762026.14
AZ,2016-04,3064569.282
AZ,2016-05,3872157.167
AZ,2016-06,5049794.128
AZ,2016-07,5804885.614
AZ,2016-08,5891098.749
AZ,2016-09,5151708.865
AZ,2016-10,4577996.691000001
AZ,2016-11,3290347.4850000003
AZ,2016-12,4046364.2290000003
AZ,2017-01,3865901.5390000003
AZ,2017-02,3192462.45
AZ,2017-03,2889099.645
AZ,2017-04,2975610.415
AZ,2017-05,3795571.255
AZ,2017-06,4719470.7299999995
AZ,2017-07,5847444.209
AZ,2017-08,5499456.159
AZ,2017-09,4860991.137
AZ,2017-10,4401013.966
AZ,2017-11,4021696.636
AZ,2017-12,3805811.724
AZ,2018-01,3860621.343
AZ,2018-02,3424753.867
AZ,2018-03,3396938.996
AZ,2018-04,3229444.302
AZ,2018-05,3890557.062
AZ,2018-06,4622838.905
AZ,2018-07,6028121.381
AZ,2018-08,5919792.727
AZ,2018-09,5396984.034
AZ,2018-10,4536241.057
AZ,2018-11,4158411.492
AZ,2018-12,4492223.227
AZ,2019-01,3968906.381
AZ,2019-02,3834993.972
AZ,2019-03,3427502.7350000003
AZ,2019-04,2850697.61
AZ,2019-05,3297098.4940000004
AZ,2019-06,4138003.478
AZ,2019-07,5448885.985
AZ,2019-08,5737934.759
AZ,2019-09,4780720.14
AZ,2019-10,4032778.1829999997
AZ,2019-11,3195568.464
AZ,2019-12,3238167.341
AZ,2020-01,2965811.2720000003
AZ,2020-02,2411219.817
AZ,2020-03,1870010.954
AZ,2020-04,2124882.912
AZ,2020-05,3099975.581
AZ,2020-06,3537571.375
AZ,2020-07,4260692.891
AZ,2020-08,4630623.725
AZ,2020-09,4006113.613
AZ,2020-10,3933168.083
AZ,2020-11,3022090.028
AZ,2020-12,3076932.1339999996
AZ,2021-01,2721989.417
AZ,2021-02,2363464.359
AZ,2021-03,2034889.881
AZ,2021-04,2569998.7460000003
AZ,2021-05,3129827.823
AZ,2021-06,3833209.725
AZ,2021-07,4336291.355
AZ,2021-08,4305617.848
AZ,2021-09,3767931.359
AZ,2021-10,3522972.483
AZ,2021-11,2664822.451
AZ,2021-12,2734486.75
AZ,2022-01,2640958.301
AZ,2022-02,2470571.574
AZ,2022-03,2024341.878
AZ,2022-04,1995959.825
AZ,2022-05,2411822.06
AZ,2022-06,3459267.996
AZ,2022-07,3987851.85
AZ,2022-08,4145355.3479999998
AZ,2022-09,3854043.47
AZ,2022-10,3138955.9220000003
AZ,2022-11,2701613.573
AZ,2022-12,3123243.258
AZ,2023-01,3003059.087
AZ,2023-02,2566428.325
AZ,2023-03,2144220.838
AZ,2023-04,2164655.446
AZ,2023-05,2438229.29
AZ,2023-06,2840217.381
AZ,2023-07,4417071.85
AZ,2023-08,4371957.6280000005
AZ,2023-09,3494909.844
AZ,2023-10,3532963.663
AZ,2023-11,3098141.16
AZ,2023-12,3089952.503
AZ,2024-01,3126299.028
AZ,2024-02,2487025.21
AZ,2024-03,1819084.972
AZ,2024-04,2038102.926
AZ,2024-05,2329782.205
AZ,2024-06,3214439.933
AZ,2024-07,4137555.159
AZ,2024-08,4051496.764
AZ,2024-09,3524593.85
AZ,2024-10,3344502.2939999998
AZ,2024-11,2488683.599
AZ,2024-12,2887099.302
CA,1990-01,3087421.358989521
CA,1990-02,2705720.3395031407
CA,1990-03,2696906.7811818146
CA,1990-04,2365917.3494082163
CA,1990-05,2357640.7864317484
CA,1990-06,2911451.9241826264
CA,1990-07,4512111.595920755
CA,1990-08,4805616.5075387005
CA,1990-09,4221749.977216601
CA,1990-10,3856663.894115849
CA,1990-11,3237651.634107494
CA,1990-12,3441608.8514035363
CA,1991-01,2915134.24027003
CA,1991-02,2554733.2512016306
CA,1991-03,2546411.5151462955
CA,1991-04,2233892.259256153
CA,1991-05,2226077.5526388646
CA,1991-06,2748984.413278345
CA,1991-07,4260322.605753109
CA,1991-08,4537449.087065311
CA,1991-09,3986164.012440229
CA,1991-10,3641450.7978366353
CA,1991-11,3056981.2277718987
CA,1991-12,3249557.037341501
CA,1992-01,3496706.668417558
CA,1992-02,3064405.2929368108
CA,1992-03,3054423.361554191
CA,1992-04,2679556.1767144534
CA,1992-05,2670182.4276901656
CA,1992-06,3297409.7715636985
CA,1992-07,5110261.565095897
CA,1992-08,5442675.078618934
CA,1992-09,4781408.036432214
CA,1992-10,4367924.16335871
CA,1992-11,3666852.283065747
CA,1992-12,3897847.174551624
CA,1993-01,3221423.2790671946
CA,1993-02,2823155.46692135
CA,1993-03,2813959.377807997
CA,1993-04,2468604.164942052
CA,1993-05,2459968.378133935
CA,1993-06,3037816.324337582
CA,1993-07,4707948.686863212
CA,1993-08,5014192.456296763
CA,1993-09,4404984.637230761
CA,1993-10,4024052.89186344
CA,1993-11,3378173.929274557
CA,1993-12,3590983.407261157
CA,1994-01,3792736.67697291
CA,1994-02,3323836.812680412
CA,1994-03,3313009.814349716
CA,1994-04,2906406.499929098
CA,1994-05,2896239.172470302
CA,1994-06,3576567.371971814
CA,1994-07,5542894.587619356
CA,1994-08,5903450.117211666
CA,1994-09,5186200.430005283
CA,1994-10,4737711.151534464
CA,1994-11,3977286.762037473
CA,1994-12,4227837.603217509
CA,1995-01,2850102.6791868065
CA,1995-02,2497741.60766707
CA,1995-03,2489605.515030527
CA,1995-04,2184058.0187246776
CA,1995-05,2176417.6445836467
CA,1995-06,2687659.3650800902
CA,1995-07,4165282.23816283
CA,1995-08,4436226.5109687215
CA,1995-09,3897239.644950812
CA,1995-10,3560216.3810060984
CA,1995-11,2988785.307770046
CA,1995-12,3177065.0868686754
CA,1996-01,2518046.1021766523
CA,1996-02,2206737.5204969863
CA,1996-03,2199549.338646556
CA,1996-04,1929600.2284894784
CA,1996-05,1922850.0105182144
CA,1996-06,2374528.552125515
CA,1996-07,3679998.1912455545
CA,1996-08,3919375.5915856096
CA,1996-09,3443184.404856841
CA,1996-10,3145426.670612342
CA,1996-11,2640571.2500928235
CA,1996-12,2806915.139153429
CA,1997-01,1028439.125
CA,1997-02,866471.5499999999
CA,1997-03,1403322.875
CA,1997-04,1551562.35
CA,1997-05,2244535.5
CA,1997-06,1604576.8
CA,1997-07,2867779.55
CA,1997-08,3087121.575
CA,1997-09,3544864.1
CA,1997-10,2126627.95
CA,1997-11,1474264.25
CA,1997-12,1886190.5250000001
CA,1998-01,1579761.3
CA,1998-02,1119507.375
CA,1998-03,1415051.975
CA,1998-04,1170903.9
CA,1998-05,911643.975
CA,1998-06,1180114.525
CA,1998-07,3083332.525
CA,1998-08,4221371.775
CA,1998-09,3225514.45
CA,1998-10,2306017.4250000003
CA,1998-11,1760324.3
CA,1998-12,1714039.425
CA,1999-01,1600229.1
CA,1999-02,1341260.35
CA,1999-03,1445831.925
CA,1999-04,1667535.05
CA,1999-05,1413539.375
CA,1999-06,1983561.425
CA,1999-07,2971205.1750000003
CA,1999-08,3184453.425
CA,1999-09,2941786.452
CA,1999-10,4050661.155
CA,1999-11,2380546.286
CA,1999-12,2195360.504
CA,2000-01,2370437.296
CA,2000-02,2108877.538
CA,2000-03,1777239.735
CA,2000-04,1571121.883
CA,2000-05,2881212.8649999998
CA,2000-06,4196923.329
CA,2000-07,4694825.6280000005
CA,2000-08,5654366.15
CA,2000-09,4763662.176
CA,2000-10,4112719.486
CA,2000-11,3407765.507
CA,2000-12,3529057.109
CA,2001-01,4220974.7299999995
CA,2001-02,3803186.438
CA,2001-03,4431823.314
CA,2001-04,3884195.202
CA,2001-05,4102752.369
CA,2001-06,3961707.804
CA,2001-07,4817359.937
CA,2001-08,5099323.006
CA,2001-09,4297187.246
CA,2001-10,3691960.9020000002
CA,2001-11,2761707.024
CA,2001-12,2797049.061
CA,2002-01,2103818.217
CA,2002-02,1841358.074
CA,2002-03,2763089.411
CA,2002-04,1632673.124
CA,2002-05,1830006.5
CA,2002-06,2819492.205
CA,2002-07,4100242.083
CA,2002-08,3689416.656
CA,2002-09,3353699.61
CA,2002-10,2443296.282
CA,2002-11,2253083.664
CA,2002-12,2481941.687
CA,2003-01,2184534.4560000002
CA,2003-02,2331787.624
CA,2003-03,2399778.5840000003
CA,2003-04,1684511.074
CA,2003-05,1530256.443
CA,2003-06,2009146.5590000001
CA,2003-07,4265745.763
CA,2003-08,3921860.485
CA,2003-09,3516878.009
CA,2003-10,3187164.378
CA,2003-11,2124055.496
CA,2003-12,2170608.735
CA,2004-01,2259148.7569999998
CA,2004-02,2402657.476
CA,2004-03,2770860.27
CA,2004-04,2581541.892
CA,2004-05,2609754.872
CA,2004-06,2506955.832
CA,2004-07,4159203.69
CA,2004-08,4039280.6689999998
CA,2004-09,3739311.432
CA,2004-10,3089152.621
CA,2004-11,2947312.619
CA,2004-12,2810487.822
CA,2005-01,2445246.943
CA,2005-02,2096580.064
CA,2005-03,2146799.917
CA,2005-04,1891443.5159999998
CA,2005-05,1919627.908
CA,2005-06,1854306.717
CA,2005-07,4001956.7569999998
CA,2005-08,4048947.065
CA,2005-09,2814732.725
CA,2005-10,2630757.122
CA,2005-11,2847711.722
CA,2005-12,2962048.003
CA,2006-01,2328958.264
CA,2006-02,2424829.489
CA,2006-03,2614486.9189999998
CA,2006-04,2008063.735
CA,2006-05,2376549.929
CA,2006-06,3241785.477
CA,2006-07,5618594.437
CA,2006-08,3976802.648
CA,2006-09,3774157.696
CA,2006-10,3203961.7229999998
CA,2006-11,3017693.1969999997
CA,2006-12,3196995.295
CA,2007-01,3125966.64
CA,2007-02,2551254.381
CA,2007-03,2371361.584
CA,2007-04,2406116.886
CA,2007-05,2794237.731
CA,2007-06,3492462.136
CA,2007-07,4964234.074
CA,2007-08,5596504.877
CA,2007-09,4105958.926
CA,2007-10,3914848.381
CA,2007-11,3561913.084
CA,2007-12,3996972.075
CA,2008-01,3887137.719
CA,2008-02,3118022.021
CA,2008-03,2924075.802
CA,2008-04,3472266.241
CA,2008-05,2860817.782
CA,2008-06,3221675.7290000003
CA,2008-07,4186831.912
CA,2008-08,4971614.216
CA,2008-09,4447291.811
CA,2008-10,3998082.976
CA,2008-11,3467479.994
CA,2008-12,3790116.509
CA,2009-01,3254898.339
CA,2009-02,3049790.563
CA,2009-03,2794519.725
CA,2009-04,2587839.392
CA,2009-05,2686163.8819999998
CA,2009-06,2361084.219
CA,2009-07,4577629.687
CA,2009-08,4653211.098
CA,2009-09,5063397.233
CA,2009-10,3601217.713
CA,2009-11,3157064.776
CA,2009-12,3695093.722
CA,2010-01,3287505.475
CA,2010-02,3053192.762
CA,2010-03,3339966.582
CA,2010-04,2763964.669
CA,2010-05,1889787.1530000002
CA,2010-06,1796482.639
CA,2010-07,3221713.584
CA,2010-08,3897867.152
CA,2010-09,3570526.536
CA,2010-10,3890823.816
CA,2010-11,3340446.462
CA,2010-12,3034515.3079999997
CA,2011-01,2438395.443
CA,2011-02,2463244.375
CA,2011-03,1978303.221
CA,2011-04,1621122.528
CA,2011-05,1376004.405
CA,2011-06,1574787.5760000001
CA,2011-07,2729846.233
CA,2011-08,3418319.522
CA,2011-09,3426375.434
CA,2011-10,2596674.891
CA,2011-11,2544650.971
CA,2011-12,3334242.235
CA,2012-01,3276359.086
CA,2012-02,3301022.377
CA,2012-03,3199075.349
CA,2012-04,3048107.339
CA,2012-05,3060471.001
CA,2012-06,3161362.5239999997
CA,2012-07,3821117.197
CA,2012-08,5453043.367
CA,2012-09,4753873.906
CA,2012-10,4299739.459
CA,2012-11,3648545.425
CA,2012-12,3294129.708
CA,2013-01,3400980.083
CA,2013-02,3123957.222
CA,2013-03,3033365.9250000003
CA,2013-04,2723295.585
CA,2013-05,2842658.917
CA,2013-06,3519975.795
CA,2013-07,4514522.078
CA,2013-08,4505946.541
CA,2013-09,4459923.939
CA,2013-10,3676828.633
CA,2013-11,3691037.065
CA,2013-12,4418686.993
CA,2014-01,3756863.983
CA,2014-02,3595248.339
CA,2014-03,3082304.04
CA,2014-04,2974408.523
CA,2014-05,3016956.893
CA,2014-06,3012545.443
CA,2014-07,4373561.134
CA,2014-08,4504875.332
CA,2014-09,4758017.852
CA,2014-10,4714137.424
CA,2014-11,3278431.837
CA,2014-12,3460863.624
CA,2015-01,3387337.021
CA,2015-02,2418161.515
CA,2015-03,2897450.73
CA,2015-04,2794827.39
CA,2015-05,2674180.923
CA,2015-06,4091604.5640000002
CA,2015-07,4636438.734
CA,2015-08,4934003.011
CA,2015-09,4839454.529
CA,2015-10,4614056.852
CA,2015-11,3240857.42
CA,2015-12,3456505.68
CA,2016-01,3277521.295
CA,2016-02,2587863.966
CA,2016-03,2066202.573
CA,2016-04,2001458.194
CA,2016-05,2074155.396
CA,2016-06,3342198.4760000003
CA,2016-07,3929434.2
CA,2016-08,4321555.209
CA,2016-09,3518542.764
CA,2016-10,3434608.372
CA,2016-11,2601804.52
CA,2016-12,2892033.302
CA,2017-01,2744891.963
CA,2017-02,1965331.029
CA,2017-03,1593444.405
CA,2017-04,1373862.695
CA,2017-05,1759184.845
CA,2017-06,2551806.089
CA,2017-07,3630464.1720000003
CA,2017-08,4336022.569
CA,2017-09,3396224.5130000003
CA,2017-10,3177059.097
CA,2017-11,2638903.208
CA,2017-12,2695047.426
CA,2018-01,2443428.679
CA,2018-02,2242624.535
CA,2018-03,2283816.013
CA,2018-04,1624497.956
CA,2018-05,1403965.672
CA,2018-06,2113386.393
CA,2018-07,4564369.253
CA,2018-08,4112972.032
CA,2018-09,2929803.142
CA,2018-10,3310055.703
CA,2018-11,2971848.581
CA,2018-12,2841092.973
CA,2019-01,2688974.28
CA,2019-02,2608662.8140000002
CA,2019-03,2113251.894
CA,2019-04,1363113.45
CA,2019-05,1181323.771
CA,2019-06,1743771.504
CA,2019-07,3104838.869
CA,2019-08,3786564.692
CA,2019-09,3245076.181
CA,2019-10,3171051.464
CA,2019-11,3160755.755
CA,2019-12,3170777.286
CA,2020-01,2464050.63
CA,2020-02,2133603.566
CA,2020-03,2491455.85
CA,2020-04,1628050.086
CA,2020-05,1562513.3190000001
CA,2020-06,2301851.502
CA,2020-07,3441477.724
CA,2020-08,4639544.099
CA,2020-09,3877950.4420000003
CA,2020-10,4052475.794
CA,2020-11,3018438.579
CA,2020-12,3381154.762
CA,2021-01,2624275.913
CA,2021-02,2283988.277
CA,2021-03,2408511.713
CA,2021-04,2190683.497
CA,2021-05,2192629.338
CA,2021-06,3322608.278
CA,2021-07,4932648.721
CA,2021-08,4307421.097
CA,2021-09,3575308.932
CA,2021-10,3257968.833
CA,2021-11,2961917.9050000003
CA,2021-12,3082720.54
CA,2022-01,2638022.701
CA,2022-02,2139175.406
CA,2022-03,1979994.957
CA,2022-04,2076169.409
CA,2022-05,1862168.133
CA,2022-06,2748585.586
CA,2022-07,3776722.015
CA,2022-08,4720547.307
CA,2022-09,4402595.7
CA,2022-10,3676109.551
CA,2022-11,3365323.535
CA,2022-12,3826251.733
CA,2023-01,3269218.34
CA,2023-02,2817346.545
CA,2023-03,2646302.878
CA,2023-04,2037338.601
CA,2023-05,1212571.193
CA,2023-06,1675776.436
CA,2023-07,4512997.982
CA,2023-08,4514738.081
CA,2023-09,2968659.2229999998
CA,2023-10,3744160.093
CA,2023-11,3420672.577
CA,2023-12,3843518.66
CA,2024-01,3834278.149
CA,2024-02,2499115.516
CA,2024-03,1693992.686
CA,2024-04,1381354.573
CA,2024-05,1233471.232
CA,2024-06,2089926.896
CA,2024-07,4379499.205
CA,2024-08,3688500.506
CA,2024-09,3239547.281
CA,2024-10,3363906.238
CA,2024-11,2668673.773
CA,2024-12,2903287.862
CO,1990-01,2791539.5765330973
CO,1990-02,2465661.2971647084
CO,1990-03,2443218.442533787
CO,1990-04,2211451.231478342
CO,1990-05,2365304.7931087404
CO,1990-06,2612546.422575067
CO,1990-07,3018039.239166312
CO,1990-08,2977679.264319135
CO,1990-09,2552347.554352378
CO,1990-10,2456827.586770396
CO,1990-11,2506653.914684957
CO,1990-12,2790432.677313079
CO,1991-01,2738402.8934397995
CO,1991-02,2418727.67527941
CO,1991-03,2396712.0181936203
CO,1991-04,2169356.473355913
CO,1991-05,2320281.4474728648
CO,1991-06,2562816.8566789217
CO,1991-07,2960591.15712483
CO,1991-08,2920999.430455517
CO,1991-09,2503763.8680311507
CO,1991-10,2410062.1136993603
CO,1991-11,2458940.002330324
CO,1991-12,2737317.0639382857
CO,1992-01,2824376.904891918
CO,1992-02,2494665.266987406
CO,1992-03,2471958.4134531487
CO,1992-04,2237464.887472344
CO,1992-05,2393128.2532570167
CO,1992-06,2643278.2257176554
CO,1992-07,3053540.919432436
CO,1992-08,3012706.183719337
CO,1992-09,2582371.2285401504
CO,1992-10,2485727.644239036
CO,1992-11,2536140.0872509424
CO,1992-12,2823256.9850386074
CO,1993-01,2863856.8220536658
CO,1993-02,2529536.3841943084
CO,1993-03,2506512.1280163084
CO,1993-04,2268740.787036856
CO,1993-05,2426580.0581603856
CO,1993-06,2680226.695734542
CO,1993-07,3096224.15421615
CO,1993-08,3054818.619336522
CO,1993-09,2618468.3237993075
CO,1993-10,2520473.8288970566
CO,1993-11,2571590.9509022604
CO,1993-12,2862721.2476526354
CO,1994-01,2985671.297186626
CO,1994-02,2637130.5015389714
CO,1994-03,2613126.906009908
CO,1994-04,2365241.934041633
CO,1994-05,2529794.916485931
CO,1994-06,2794230.442592293
CO,1994-07,3227922.400209247
CO,1994-08,3184755.6762016853
CO,1994-09,2729845.1712937863
CO,1994-10,2627682.4694230477
CO,1994-11,2680973.8640173767
CO,1994-12,2984487.420999497
CO,1995-01,2902007.630779744
CO,1995-02,2563233.550203414
CO,1995-03,2539902.5768785435
CO,1995-04,2298963.769955823
CO,1995-05,2458905.6936266893
CO,1995-06,2715931.2795754937
CO,1995-07,3137470.439495125
CO,1995-08,3095513.321649048
CO,1995-09,2653350.1947808764
CO,1995-10,2554050.2682654127
CO,1995-11,2605848.345941735
CO,1995-12,2900856.9288480934
CO,1996-01,3049842.685814984
CO,1996-02,2693810.6613534214
CO,1996-03,2669291.1536880736
CO,1996-04,2416078.360507097
CO,1996-05,2584168.099792759
CO,1996-06,2854287.170142222
CO,1996-07,3297300.520634358
CO,1996-08,3253206.0090887933
CO,1996-09,2788518.0585427643
CO,1996-10,2684159.5615584613
CO,1996-11,2738596.354441036
CO,1996-12,3048633.364436028
CO,1997-01,3387533.2
CO,1997-02,2894620.644
CO,1997-03,3052226.798
CO,1997-04,2962047.888
CO,1997-05,3310973.012
CO,1997-06,3126127.538
CO,1997-07,3708473.49
CO,1997-08,3625620.1229999997
CO,1997-09,3294861.104
CO,1997-10,3294420.893
CO,1997-11,3440786.792
CO,1997-12,3584394.654
CO,1998-01,3519944.058
CO,1998-02,2997764.96
CO,1998-03,3139824.915
CO,1998-04,2935073.847
CO,1998-05,2937206.813
CO,1998-06,3078434.948
CO,1998-07,3517018.63
CO,1998-08,3440594.685
CO,1998-09,3269653.798
CO,1998-10,3232775.415
CO,1998-11,3121082.21
CO,1998-12,3386819.405
CO,1999-01,3466330.47
CO,1999-02,3089128.379
CO,1999-03,2866401.283
